GeneID	GSM3902321	GSM3902322
445815	2282	8742
107987013	8	8
105376217	18	29
100189025	0	1
401546	85	54
7295	3742	1023
107987114	2	0
255220	68	0
79987	1894	13982
105376218	18	0
4593	144	90
107987115	11	3
1902	557	1123
105376219	12	0
102465800	1	0
26248	0	0
23392	6361	3497
158399	520	592
22949	600	291
652972	1	0
107987116	3	10
552891	905	855
548645	204	477
2790	858	426
158401	647	23
7357	3598	5202
100616114	15	0
105376220	148	122
64420	759	705
9991	10723	678
84263	1186	335
100133204	204	314
158405	973	550
58493	721	185
107987117	0	0
401548	2857	5298
107987118	137	234
57864	364	2966
112268054	31	36
169834	21	0
7539	50	16
100128385	50	191
286333	56	207
1318	523	629
23307	2510	2080
1317	1849	807
107987119	22	14
246184	155	28
9128	1240	448
138065	10	8
114987	291	164
54836	363	778
81932	708	1115
210	1118	5161
54107	1306	216
257169	31	5
5998	1231	2920
105376222	4	15
105376223	0	0
114991	1120	2031
259	6	7
107987120	0	0
113220	58	633
105376225	1	0
85301	1851	4102
619556	1	10
105376224	78	87
5004	92	36
5005	69	35
80709	3871	13112
25861	933	1179
105376228	15	15
105376229	0	0
9550	1043	367
203197	1006	1221
105376230	2	4
107987121	7	1
100505478	5	6
105376231	1	15
9966	205	155
944	228	93
3371	6925	13333
101928748	2	0
50514	2	0
105376233	4	0
105376232	1	0
105376235	1	0
101928775	0	0
105376234	0	0
58483	0	0
105376236	13	0
5069	1702	606
105376241	47	0
493913	176	12
23245	191	179
100128505	49	12
107987014	49	11
107987015	23	0
105376240	12	6
22954	819	542
105376239	93	1
105376238	100	0
100124538	0	0
105376237	0	0
105376242	0	0
101928797	1	0
7099	2116	1057
105376244	143	13
105376243	33	1
105376246	0	0
105376247	1	0
105376248	0	0
105376249	0	0
102724929	0	0
111216287	0	0
107987035	0	0
101928849	0	0
1620	5	72
105376250	0	0
107987122	0	3
106146149	1	0
107987123	0	0
107987124	1	2
406939	0	0
105376253	6	1
55755	2184	2440
1955	2610	6236
26190	3179	1653
100288842	207	69
5711	1485	478
253039	1005	653
26147	1009	1828
7185	966	2074
110599590	25	1
727	498	115
11064	1586	783
51552	4280	793
2934	20322	91034
57000	797	1469
2040	11538	3411
102723324	17	6
2681	108	281
107987016	12	9
153090	3098	22823
105376257	116	91
107987125	4	14
158135	301	1024
100616312	0	0
4702	509	53
254956	2	0
26468	108	279
92400	887	87
92399	1189	154
5742	600	1275
26740	146	2
347168	15	4
26219	12	0
138883	13	0
138881	34	0
138882	9	0
347169	6	0
158131	3	0
26737	3	0
26735	7	0
254973	7	0
392390	3	4
392391	10	9
392392	10	4
5082	465	240
54542	4003	939
692206	2	0
10773	596	34
57684	313	48
23637	3053	793
105379839	46	62
2844	412	29
55342	1229	401
81571	149	263
693185	7	11
105376265	0	0
286204	63	1507
57706	1149	1668
693186	5	23
102465688	9	11
105376266	131	4
105376267	0	0
100505588	0	0
9355	5	0
107987037	0	0
10783	2317	2329
613206	99	94
105376269	93	139
5695	1447	490
100129034	2691	2166
105376270	17	0
347088	4	11
2516	0	11
2649	260	296
100379345	47	17
406954	8	0
406956	14	5
107987126	1	0
169611	1644	3879
401551	218	67
11224	4080	989
81873	763	1725
2800	1212	879
286205	1025	702
5537	1793	279
105376271	1	0
10244	572	327
3309	13249	12773
107987127	7	0
26130	3168	1510
101929014	0	0
112268055	110	161
79109	1846	2289
102723468	100	61
105376272	61	13
107987128	143	42
51145	1	0
5090	408	599
107984127	146	0
105376273	0	0
105376274	0	0
105376275	0	0
101929116	0	0
89853	809	6221
641373	70	82
105376276	3	0
105376277	0	0
4010	10	11
107987129	3	1
23099	838	620
403341	741	537
9649	567	811
105376279	13	11
23452	761	2734
105376278	89	249
84253	341	180
112268056	72	308
29988	396	1515
7633	188	284
6136	9995	2651
26783	20	5
90678	1184	2727
64855	11065	96934
105376281	125	804
6812	520	1185
100500872	11	18
138428	169	459
286207	359	578
158248	38	50
27433	408	1055
10044	627	3130
107987132	25	29
100616250	29	995
100422910	7	190
1025	1342	3586
2356	1617	6122
2022	1916	17166
102723566	396	1455
105379841	10	32
203	633	4073
100616429	1	13
30815	1081	9882
27090	572	1958
138429	110	270
8818	510	609
399665	3706	13012
203245	289	608
114789	653	13190
100289019	221	562
80142	1516	2354
389791	3	4
3934	1290	102
79095	738	2224
25792	1392	1654
1759	938	771
406978	6	4
100422893	3	0
2801	1166	3515
375757	238	179
26995	1110	680
105376286	121	28
51117	1052	1024
100189109	0	5
10999	1923	1765
81605	862	2249
407003	0	19
100616335	0	19
51148	1971	2000
4957	1120	596
2733	1027	798
101929270	31	40
6709	11728	38156
89891	1379	4002
105376287	55	35
6418	7910	9059
29941	400	2646
84885	683	2012
100506100	52	26
10444	1413	3846
54662	811	3187
2021	561	2400
51490	956	1907
883	838	390
56262	10795	6451
101929291	672	742
254295	279	1013
22845	329	294
23511	3904	1800
101929314	282	173
56904	2075	7963
84895	1000	4137
57171	491	206
1384	876	1618
5524	3776	6766
389792	1176	758
105376289	24	8
105376290	7	0
101929331	66	191
107987133	0	11
414318	33	75
100506119	480	102
107987038	2	0
105376291	1	10
100506190	903	2539
105376292	0	8
28989	280	411
375759	22	60
140459	939	2417
51450	635	166
101929437	11	0
9536	104	157
27348	743	1195
1861	648	346
51759	394	440
10868	995	3744
102466750	9	8
23048	1691	2124
57720	3639	3280
401554	1	2
23413	882	832
113219459	0	0
256158	134	1208
107987134	1	11
445	610	1428
105376294	16	30
100272217	23	44
8939	1640	584
102465515	6	8
59335	4	0
23404	958	540
25	2779	13322
347148	11	353
84929	24	617
105376297	0	0
10319	426	4895
83543	108	678
8021	2621	1542
286336	475	962
84814	33	150
105376299	0	0
105376300	0	0
84726	9703	18813
26786	12	17
692093	26	0
107987135	1697	2126
10585	933	1704
105376301	20	20
83549	563	2055
642515	79	1923
2889	6630	17067
9442	512	349
105376302	0	0
84628	231	478
23064	6783	2802
7270	308	98
389799	22	17
105376304	2	0
56751	9	92
64794	831	450
9329	1778	1336
158067	69	84
11092	96	75
7248	2086	1187
8328	0	9
100846992	0	0
106635683	174	182
105376306	12	21
9328	1402	1878
102465528	4	2
100996574	4	2
1056	115	44
1057	6	5
5900	4322	10041
26301	351	502
101928193	6	0
29989	1	0
28	1269	1470
6838	868	3985
6837	1087	2364
6130	20332	13006
26820	29	0
26814	24	22
26815	58	12
26813	23	1
6834	630	1677
6835	115	188
6836	5286	5915
169436	83	136
57109	534	772
11093	283	1066
11094	519	4658
11182	213	1542
102723855	2	24
389827	0	3
9719	389	15309
642968	4	254
1621	42	106
138948	60	230
1757	233	1425
105376308	13	22
7410	2065	9300
266655	488	1070
8019	1291	3875
100130548	70	258
11091	1388	1741
100151684	0	0
107987137	0	0
101928384	0	0
107987039	0	0
105376310	0	0
6256	5510	19491
100616236	17	74
105376311	23	113
100506532	1	12
1289	18776	35462
414316	8	0
101448202	799	1792
100616333	0	0
100500846	0	0
100616131	1	0
100500906	0	0
100616344	1	0
100616460	0	0
100616212	0	0
2220	19	26
2219	257	759
105376314	3	10
105376313	1	23
10439	91	864
102723948	0	0
401557	0	0
107987138	1	23
157927	3	58
100506599	24	20
9858	852	6250
138162	45	4
51116	424	445
101928525	172	102
3933	0	0
29991	4	10
107987040	0	0
5047	6	0
100130954	1	4
105376316	0	0
102723971	0	0
360203	0	0
392399	0	0
105376317	0	0
105376318	0	0
402381	0	0
57582	18	121
107987139	5	18
107987140	7	33
157922	1991	4453
107987141	187	203
10422	1182	919
138151	1595	8300
105376322	103	295
105376323	45	80
90120	1689	2910
8022	0	0
169714	1030	1610
101928722	78	35
399693	92	24
26102	6	43
26086	842	9984
728489	146	595
64170	272	1546
6621	807	2490
10807	1110	1268
23203	1200	1709
56623	639	3374
9919	6326	12953
158055	51	82
4851	9341	24425
100616242	6	8
100616301	6	35
101928483	123	26
401561	172	73
105376325	28	98
102724193	5	101
101928612	6	115
51162	1379	17478
406913	4	58
10555	2052	7372
138311	388	1908
84973	667	3981
677824	16	23
677804	32	13
414332	19	1021
158062	21	671
100128593	2	143
102465431	0	0
138307	0	5
389812	0	0
107987143	0	0
85014	1090	2133
84960	129	457
100131193	116	322
55684	3039	16098
100422860	26	22
389813	279	992
29085	773	1307
158056	763	3503
8721	594	1164
7186	752	1789
105376326	15	1
100616480	6	76
54461	2188	7255
733	17	178
286256	31	90
101928638	4	42
5730	1260	62065
401562	70	556
286257	695	2704
9022	147	4359
20	2290	9182
401563	81	151
2529	40	45
56654	478	9234
954	84	86
105376327	2	3
89958	1878	242
91373	1325	2199
100289341	64	208
11253	2066	5380
101930307	227	217
29952	2491	9691
2902	29	14
105376328	2	0
389816	13	34
100500811	1	0
100505993	0	0
29882	1586	6962
8636	726	2245
286262	458	4143
94107	788	1616
27158	1410	5014
727800	58	154
375791	31	146
643596	31	263
142680	94	517
10383	7742	9479
401565	371	186
100129722	34	80
441476	39	71
25920	2237	9838
54863	1584	10446
441478	2688	1681
54932	745	5717
10811	806	4354
377841	37	113
26012	1514	4741
102466223	3	10
375775	512	6029
64975	494	4487
92715	939	1478
116225	561	1020
92714	1499	4865
85026	348	806
79813	3082	6865
651337	208	699
693187	0	36
100133077	0	22
774	0	4
105376331	0	0
101928786	0	0
643224	237	85
101928932	1	0
107987145	0	0
100132403	897	400
112267861	225	57
105376333	213	1408
105376332	0	0
105379525	9	3
102724727	25	0
107987370	0	0
107987372	3	2
102724813	0	0
102723376	0	0
347688	8	0
10771	4969	1891
107984190	185	70
107984191	17	22
22982	3941	3411
105376340	70	31
101930421	179	76
100847086	20	8
414235	672	428
23185	7970	6243
101927762	11	0
107984285	70	85
105376341	24	62
23560	1952	468
91734	47	26
55853	126	37
3422	1655	822
22884	1528	974
105376344	0	2
399706	0	3
105	27	353
105376342	5	4
642394	6	21
105376345	0	0
105376346	0	0
282980	0	0
102465944	0	0
105376348	0	0
107984168	0	0
399708	0	0
105376349	0	0
105376351	0	0
107983989	0	0
105376350	0	0
105376352	9	0
101927824	7	6
5214	6521	4097
106633806	25	1
10531	4102	1036
100507034	1031	405
105376354	6	14
105376353	0	0
107987146	0	0
105376356	0	0
105376360	10	0
105376358	2	0
105376357	0	3
101927880	3	0
107984192	21	9
107984193	0	0
105376361	36	6
105376363	11	16
1316	15253	30767
105376364	21	32
105376365	0	0
101927904	5	0
105376367	8	0
102464829	0	0
107984195	0	0
101927964	1	17
107984196	0	0
105376368	1	0
100652988	8	13
105376369	0	0
105376370	0	0
105376371	0	0
105376372	0	0
100507059	0	0
100216001	225	1
338588	36	0
105376373	92	0
105376375	120	0
107984197	109	0
105376374	1346	0
83592	1331	263
389932	112	3
1645	2468	1050
1646	26205	827
101928051	510	7
107984198	5	0
8644	4143	252
340811	19	0
1109	14	5
110806285	32	15
114131	3	0
79861	47	0
10276	8225	482
51806	32	0
100132159	1234	0
810	4950	0
107984169	14	0
105376380	3	5
105376381	3	0
105376382	104	0
105376383	121	0
102723629	20	17
107984199	2	13
79754	1029	1736
54906	10245	1793
2665	8682	767
100189342	0	0
54522	480	937
84893	3336	2755
105376384	360	424
3601	780	3205
107984200	294	245
3559	310	255
107984201	133	86
84991	2468	1334
101928080	2	0
5209	9193	32734
100422989	10	17
100628560	9	14
399715	314	102
399716	182	16
5588	337	488
107984202	9	0
439949	165	21
101928150	12	3
108570035	126	9
100652997	0	0
100507127	14	2
107984203	8	0
105376387	11	4
105376386	1	0
57713	1335	1591
106635547	22	3
105376388	35	0
105376390	0	0
105376391	4	5
80760	140	2236
3698	41	18
22944	600	177
509	4255	235
105376392	423	25
83860	827	1001
105376394	6	0
2625	1187	200
399717	49	0
107984204	61	7
105376395	0	1
107984206	0	0
107984205	0	0
100507143	0	0
105376396	2	0
105376397	2	0
105376398	70	0
105376399	82	0
105376400	1	0
105755953	0	0
101928272	0	0
100507163	0	0
112268059	0	0
105376402	0	0
105376403	0	0
101928298	0	0
107984207	0	0
101928322	0	0
10659	3035	5443
207107	89	92
105376405	73	158
254312	48	55
439950	197	416
414196	512	313
105376409	0	7
9712	2023	561
105376411	191	43
105376410	194	15
107984208	20	111
105376413	19	0
105376412	12	0
79746	1128	1682
105379850	0	0
105376415	0	0
254427	301	3386
219731	55	358
26019	2619	203
105376416	1	0
55526	1760	629
55176	655	39
100616488	4	0
11164	1318	124
8872	1963	295
57118	2541	2454
107984209	46	37
100616151	20	20
100616320	14	0
100313841	14	0
83643	2269	1144
105376418	22	16
10133	1306	2133
55388	933	2
221044	2	0
5264	669	159
22929	1431	564
105376419	0	0
105376420	0	0
222389	214	661
105376421	4	45
105376422	0	0
8559	2258	321
55691	2327	2222
105376426	127	54
105376425	85	18
101928453	1	0
100422843	0	0
100302116	0	0
83641	1794	2478
105376429	0	0
105376428	0	0
441549	33	9
51182	1209	247
79723	632	113
64421	1333	195
644890	9	0
108949267	8	3
105376432	5	3
55301	2	1
414149	42	31
221060	29	62
10557	437	313
105376431	18	12
9397	786	216
107984210	149	21
100192204	24	8
105376434	0	2
107984211	1	1
221061	271	1124
105376433	13	25
8516	472	3810
80013	1631	402
102724039	0	0
9317	1149	130
389941	11	97
101928701	13	7
6251	2020	742
105376435	0	0
8029	239	68
1787	322	131
100507347	3459	40135
7431	11590	87870
338596	51	1576
100128098	3	5
105376436	15	23
105376437	0	0
9200	86	391
102723166	17	16
8027	1413	276
653567	53	101
107984212	11	6
4360	3639	4405
574445	10	1
221074	5	0
100129213	0	0
783	526	440
107984213	30	30
221078	987	162
221079	2612	598
105376440	0	0
107984180	0	0
340895	151	35
105376441	0	0
102724082	17	0
101928834	19	0
84898	5095	11584
100616383	1	0
105376442	17	7
10529	7657	3180
102725112	273	68
100128511	136	1373
105376444	1	0
105376445	0	0
399726	47	206
100302129	4	5
387640	10	25
8028	3086	578
107984214	90	30
64215	869	2962
340900	0	0
100189083	0	0
105376447	77	283
100130992	35	397
100532731	1212	156
23412	567	74
648	969	443
9576	69	5
105376448	0	0
100499489	32	582
105376449	0	0
105376450	0	0
5305	1544	1162
105376451	0	0
219681	49	7
107984215	0	0
22921	477	654
256297	0	20
256815	58	179
105376453	3	220
220213	2351	12405
105376454	0	0
56243	4711	1818
693188	25	3
105376455	46	5
57584	8492	2989
105376456	3	2
56952	790	36
79896	892	42
219670	118	0
101929025	0	0
100128811	1	1
57512	78	16
101929052	0	0
105376460	0	0
101929073	0	0
53904	11	0
2572	0	0
107984176	0	0
54518	731	447
101929117	1	2
645528	3	2
102724202	0	0
105376461	0	0
731789	0	0
105376462	0	0
23590	616	183
10006	3873	262
387644	28	9
22852	1394	118
10730	7152	606
84930	983	137
91452	2305	805
387646	91	14
101060171	6	4
102724245	4	0
101929180	1	0
374308	3	4
22931	3383	92
105376463	85	26
283078	4	20
101929202	0	0
55130	33	11
112268060	1	0
143098	2613	789
106635548	1	0
102465880	1	29
105376466	10	0
105376467	12	3
105376468	1	0
107984216	0	0
220906	712	1151
51322	5584	3251
25805	82	1002
105376470	0	0
107984170	0	0
101929218	0	0
100507605	0	0
283080	1	0
107984174	0	0
107984171	0	0
105376471	0	0
105376472	0	0
84569	0	0
107984217	0	0
105376473	0	0
105376474	2	0
102724316	2793	980
6840	9491	6578
693189	73	14
100126327	65	15
105376475	0	7
105376476	0	0
102724333	3	0
107984172	4	0
107984173	9	0
107984218	0	0
57608	1260	9863
101929256	63	118
105376477	0	0
101929279	0	0
55149	1478	216
729668	6	9
102466227	1	0
1326	2472	3829
105376478	3	4
105376479	0	0
119180	0	0
645954	6	9
105376480	0	0
220929	848	338
105376481	23	0
105376482	9	7
105376483	76	15
101929352	6	17
220930	238	542
6935	925	923
100505502	203	331
105376484	2	7
101929951	2	0
94134	2788	232
107984219	467	104
105376485	13	0
3799	10935	4772
80314	1799	426
102031319	29	121
101929431	0	0
79741	703	175
105376486	58	158
3688	18928	5317
106633814	959	36
101929475	73	40
101929447	5	1
8829	2352	4544
105376489	0	0
105376490	0	0
100505583	0	0
56288	4911	4098
100505601	25	5
105376491	118	36
8453	1954	167
100500890	5	0
1390	687	1749
105376493	4	0
219771	3429	3433
107984220	17	2
107984221	2	2
219770	2	7
8325	114	2599
100616500	21	135
105376494	4	0
107984188	0	0
102578074	0	0
105376495	0	0
107984222	1	0
105376496	0	0
91074	1	0
101929498	0	0
101929520	0	0
107984175	0	0
107984223	0	0
105376497	0	0
100288485	0	0
102724533	0	0
105376498	0	0
57209	1182	236
100419868	24	0
107984224	43	5
219749	714	134
105376499	6	0
7581	2449	342
7587	1377	439
105376500	3	4
100129055	4	0
158160	185	66
285961	20	0
101929540	140	57
399744	104	179
107984177	0	0
399746	0	0
105378267	0	0
101929373	0	0
441666	74	42
414194	4	0
84856	37	176
100129482	991	855
7582	1772	238
105378268	141	15
101929397	88	0
107984178	0	0
283028	109	106
105378269	13	10
9790	3776	1328
101929445	0	18
104266963	0	0
100847014	0	0
5979	22	155
55454	1680	541
221002	790	305
107984225	16	105
105378271	2	0
105378270	0	3
107984226	4	0
53828	0	23
3185	10054	4131
109616985	0	0
642819	176	267
105379857	46	12
8187	57	42
220992	291	23
414201	7	0
7580	533	523
414197	177	124
414208	158	132
105378274	1	0
102724264	0	0
105378275	1	0
10151	1	1
107984189	0	0
414260	0	0
100506835	0	0
105378277	1	0
283033	1	0
6387	394	1538
100130539	2	2
107984179	0	0
220980	23	88
643236	60	93
83937	2141	2157
105378281	397	628
11067	4028	27199
220979	348	127
7570	1406	102
100133308	1	0
338579	1	0
100422988	0	0
105378283	0	0
79290	168	11
240	2924	9227
102724323	28	39
220972	2054	1991
105378286	84	54
93550	643	1286
653234	55	19
253725	3401	2523
643479	1	4
119016	366	180
114004351	564	263
728407	356	72
100287932	1026	74
109616974	25	0
8031	13241	2371
105378287	131	0
4477	154	0
653268	104	60
100996567	39	44
105378577	10	11
195977	5	0
107984026	265	196
100132929	11	0
728113	6584	2080
643650	316	219
728643	20	13
107987152	905	284
5540	534	323
9721	361	11300
83849	352	1780
101927699	44	48
105378289	2	0
414241	32	7
102724350	5	0
101927584	0	0
102724643	4	0
414212	16	20
399761	589	72
728798	71	28
26095	284	23
105378291	1	1
101929216	12	26
2662	54	2482
2658	0	0
5949	6	0
118738	386	15
107001062	8	0
105378292	7	0
653145	7383	2011
100133093	4	0
113939912	418	178
642517	230	171
107987147	625	151
642826	651	202
1517	2	2
112267862	1	0
439965	425	42
102724603	10	0
102724593	11	9
102724488	410	2269
100996758	606	340
644054	10	0
414224	110	51
143162	85	27
5599	2246	151
58504	348	584
100689073	15	0
57705	3039	9001
105378299	96	44
474354	343	185
105378298	31	76
100422895	3	7
196740	303	1979
100506733	6	1
170370	1	11
170371	665	682
100506769	0	0
118461	0	0
644168	0	0
2074	1955	657
267004	118	54
1103	0	0
6572	0	0
282966	0	0
55753	11	12
8505	1744	587
100652748	584	846
113218477	686	571
109617009	23	0
414189	458	394
100421577	47	65
387680	2973	2860
56624	67	5
259230	2628	1693
104355295	175	206
105378302	1	0
653308	150	3
29974	7	2
5592	557	1283
102724719	14	22
693190	14	2
23283	1330	1042
100506939	35	14
22943	365	74
101928687	99	0
105378305	14	0
4153	0	0
105378307	0	0
105378306	0	0
105378308	2	0
105378309	0	0
105378310	0	0
65217	58	100
105378311	1	0
100302192	0	0
100463289	0	0
11130	1514	64
100500834	0	0
105378313	0	4
105378314	0	0
253430	2344	329
55847	1036	56
112268068	0	0
7321	1153	218
7019	3459	166
105378316	0	0
80114	1102	432
107984234	143	7
728640	67	1
100507008	0	0
102724768	0	0
105682749	0	0
84457	37	7
220965	186	184
102724778	6	0
107984235	2	0
105378318	7	0
105378319	10	0
220963	1522	55
100507027	1	0
8030	8593	1852
283025	0	0
288	5722	1935
107987153	162	2
107984292	1144	112
105378320	30	32
983	2905	3
9886	2016	1137
107984236	5	17
100507058	4	0
105378323	2	0
219623	76	20
101928781	10	23
219621	30	15
107984237	18	0
84159	6269	1969
219790	3740	3732
105378326	164	1
105378325	3	0
283045	60	0
22891	2074	80
105378327	6	0
84890	1864	2019
1959	374	638
107984012	3	0
105378328	1	0
29982	791	46
221037	8261	2364
100302150	40	0
105378330	53	0
84989	212	1053
221035	7145	1684
105378329	104	19
101929846	17	27
107984238	5	0
101928859	0	0
105378333	1	0
105378335	0	0
107984239	0	0
105378336	0	0
305	0	0
101928887	0	0
102724863	0	0
105378337	0	0
101928913	13	7
105378338	7	0
105378339	6	0
29119	1	7
105378340	0	3
101928961	1	0
347731	0	0
102466814	0	0
100189279	0	0
56521	13	20
23411	1088	326
26091	4095	1122
100009667	84	40
84665	6	0
107984240	1	0
220202	1	0
107984241	2	0
64081	241	466
3189	2688	638
55680	1313	169
1763	947	67
8034	1690	1117
80312	334	241
55749	2992	269
692211	42	6
219736	47	119
79009	1841	523
9188	6744	777
26128	1109	924
105378342	14	2
5552	4065	4694
9559	3376	165
6832	961	68
101928994	6	7
80201	124	497
3098	8518	5112
6865	65	115
23555	5771	1586
105378345	101	12
50674	4	26
101929021	3	0
219738	293	150
105378346	0	0
1305	109	3406
105378347	1	6
107984242	15	102
102723350	20	23
55506	741	290
84883	630	753
219743	2569	2312
56681	4616	924
5464	4924	369
64106	71	149
55222	589	516
1979	5740	3181
4838	44	46
27143	889	8694
5551	516	3000
140766	993	90
219793	12	0
8879	8351	1217
5092	1010	399
105378349	0	0
105378350	0	0
105378351	0	0
219699	5343	6406
728978	76	37
107987148	118	65
112268061	591	329
55315	362	365
105378353	59	56
64072	1087	3073
105378356	3	0
102723377	0	4
105378355	1	0
414152	137	414
64115	3195	8795
102465689	11	26
5660	75820	131626
9469	411	3509
9806	1889	91468
51008	1705	594
119504	3326	3843
54541	20042	16399
54788	1396	2284
10367	2069	483
90550	1718	574
100616286	4	0
170392	2	9
84647	7	15
5033	6208	252
25961	242	68
109617000	23	0
11319	1241	195
317662	1711	292
105378358	25	0
23234	1042	409
414245	177	24
51021	3948	1186
118491	318	47
310	5766	1176
118490	188	63
5532	2483	491
101929145	338	359
159195	3414	1880
58529	9	134
79933	28	196
105378360	4	0
113939925	587	165
729092	198	109
729096	327	58
2749	93	33
9632	6456	2665
170384	1201	936
107984243	18	9
118487	221	73
23053	4530	9975
100507331	636	580
8509	1907	2399
818	3168	2107
5328	8160	541
414236	2765	311
7414	9428	9228
107984244	143	14
26985	2183	149
132	3742	752
102723439	153	3
23522	2286	656
101929165	89	41
109623471	5	4
338599	35	4
51207	4	2
142891	2623	1081
7417	5290	765
118881	1002	2549
84858	536	2164
253264	21	13
100131213	215	347
101929234	41	0
107984293	29	98
83938	419	543
693191	23	16
105378367	203	122
112268057	109	33
3778	1540	593
101929328	26	0
101929310	15	0
101929286	50	7
105378369	117	11
105378372	9	2
9231	9395	4777
101929347	112	11
100128292	83	72
11128	2069	772
6229	9438	483
105378373	7	0
105378374	26	7
105378375	6	2
100132987	6	4
414243	1	0
107984245	18	118
105378378	5	0
107984246	0	72
105378379	0	0
283050	100	58
112268062	36	50
57178	6909	11596
107984247	527	187
10105	2601	1349
219654	1303	8192
105378383	1	6
729815	0	0
143244	364	335
729238	27781	254562
653509	21378	335921
105378385	12	13
101929506	50	6
650623	462	858
101060691	529	110
107984248	169	177
729262	311	595
642361	128	374
283008	249	380
100288974	62	87
8512	99	237
6441	2310	40445
219347	232	22
80195	914	69
219348	81	3051
311	5536	13099
439990	154	46
100130698	22	0
4143	14	7
143241	1	0
84332	16	3
84293	7084	1383
81619	9341	8451
101929574	35	36
387694	44	123
105378387	2	10
105378386	0	0
105378390	0	0
10718	26	290
107984294	9	56
101929590	3	0
107984187	0	0
105378392	0	0
105378394	0	0
105378393	0	0
105378396	0	0
105378397	0	0
107984181	0	0
105378398	0	0
105378399	0	0
27069	7349	1612
642934	48	0
387695	1	0
92211	337	28
340745	0	0
26103	0	15
5995	0	23
170425	0	0
54462	3038	959
105378400	3	0
105378401	0	0
107984249	0	0
101929624	1	0
105378402	2	0
105378403	0	0
101929646	0	0
101929662	0	0
101929684	1	0
105378404	1	0
100507470	1	0
2894	53	256
442911	0	0
23063	4732	1149
105378408	3	4
105378407	0	0
105378406	0	0
94233	0	2
105378409	0	0
11155	48	79
657	2963	1320
79812	800	13282
6623	51	633
10974	78	1177
119385	104	1073
643161	0	0
2746	8327	3610
54537	2800	2166
105378410	75	10
728118	811	1254
728190	460	315
439994	414	671
728130	414	777
728218	0	0
112268063	312	34
112268064	15	0
100616296	0	0
9562	931	406
105378412	2	0
9060	3767	4174
84896	3664	121
142913	14	6
100144748	183	88
5728	8219	1727
107987150	853	86
105378414	8	2
105378415	253	11
105378416	2	0
101929727	39	4
55328	274	142
142910	14	71
8513	3	0
643414	9	0
643418	52	1
340654	369	2
118932	1735	71
57559	459	342
105379869	11	0
100132116	1088	447
59	2492	1664
355	818	502
100302740	42	7
100616192	0	0
100616128	0	0
105378418	0	0
9023	86	1876
3988	7429	752
105378419	9	4
3433	835	184
3437	660	517
101926887	131	17
439996	8	5
3434	279	241
107984251	98	251
24138	864	191
387700	64	158
101926906	7	18
53354	428	214
406901	0	0
105378421	12	0
283011	32	4
9585	2042	15
105378424	0	0
643529	63	230
105378425	7	0
101926924	11	0
105378426	4	0
101926942	1	0
3363	219	63
10556	813	108
27063	132	769
105378427	0	0
107984252	2	0
105378430	0	0
100874184	0	0
105378429	10	18
119369	3	6
84333	2347	517
100188947	1	3
143279	817	247
105378433	5	5
5507	93	87
107984253	0	0
100507633	9	0
80351	6601	4888
143282	106	373
9044	7118	1029
22849	788	1289
107984254	53	38
54708	1495	873
100507674	4	0
3416	3530	238
3832	3146	27
3087	109	160
54536	1375	209
340665	8	56
1592	1	14
26509	24692	4386
55165	2452	4
105378436	0	9
338557	31	423
5950	38	1145
5146	61	0
118924	647	53
101927013	0	0
9211	0	0
105378437	0	0
159371	724	46
266971	43	5
105378438	16	12
51196	7331	1285
101927049	185	2
107984255	237	19
100128054	281	11
64318	1609	51
23232	1305	4777
3070	4417	109
1562	69	64
1557	47	38
1559	39	25
107984256	0	0
1558	57	32
107984258	118	12
107984257	173	172
142827	101	110
9124	8299	4295
10580	531	1267
5832	2951	1087
26123	1874	352
953	3130	884
728558	270	53
387707	446	107
54619	512	324
100422892	3	0
9849	4377	370
29760	505	31
1791	0	0
93377	0	0
7093	1059	31
56889	11496	1321
105378443	272	39
118788	1255	1823
728658	1640	626
693192	0	0
102723665	43	89
84458	7634	845
6585	56	157
105378444	3	5
100505540	1	3
100533184	398	120
112268065	12	4
105378447	29	5
84986	2067	417
10023	248	1938
23401	585	3264
105378448	1	13
23223	2076	1179
644215	18	21
5223	14952	2470
51013	588	63
84287	1627	1076
64210	4378	2536
80019	681	6237
26287	36	65
112817	136	204
414157	13	0
118812	200	75
55361	3151	4525
60370	1808	2528
83742	4784	5605
118813	2148	3123
6425	86	1123
107984260	27	24
100505561	5	14
401647	1100	674
55118	576	2866
113839520	0	6
27291	1800	213
84171	330	2027
105378449	0	0
84795	933	898
100302133	32	22
3257	2430	5346
100616482	18	9
101927278	25	77
60495	4	59
102465253	0	0
26507	16	133
2805	996	926
107984261	67	13
101927300	297	75
101927324	0	0
159296	0	0
81894	1190	725
105378450	51	1
57089	4026	556
1355	2955	839
51076	512	128
1244	250	49
23268	1581	862
100188954	258	252
1369	0	0
10613	2437	186
1147	2514	192
55280	1467	512
677800	100	1
282991	1527	51
9033	177	147
6319	9560	2509
90271	94	34
7479	17	36
105378452	1	0
25956	768	819
4714	1366	294
55662	3193	1219
5076	0	0
55719	3495	287
57715	215	344
693193	2	0
84545	1191	658
56652	552	90
84445	3632	8710
79955	287	401
81855	2298	3631
107984262	118	29
81621	470	401
100038246	6	0
3195	1	0
101927396	0	0
10660	2	11
399806	4	9
101927419	0	0
105378453	0	0
8945	2656	232
27343	1149	1158
25911	484	118
100423033	1	2
100422900	1	2
6468	2109	6873
